"MTU (CET)","Day-ahead Price [EUR/MWh]","BZN|NL"
"20.01.2020 05:00 - 20.01.2020 06:00","33.12"
"20.01.2020 06:00 - 20.01.2020 07:00","45.63"
"20.01.2020 07:00 - 20.01.2020 08:00","55.67"
"20.01.2020 08:00 - 20.01.2020 09:00","60.00"
"20.01.2020 09:00 - 20.01.2020 10:00","57.01"
"20.01.2020 10:00 - 20.01.2020 11:00","50.63"
"20.01.2020 11:00 - 20.01.2020 12:00","48.17"
"20.01.2020 12:00 - 20.01.2020 13:00","43.96"
"20.01.2020 13:00 - 20.01.2020 14:00","43.02"
"20.01.2020 14:00 - 20.01.2020 15:00","43.11"
"20.01.2020 15:00 - 20.01.2020 16:00","44.95"
"20.01.2020 16:00 - 20.01.2020 17:00","46.00"
"20.01.2020 17:00 - 20.01.2020 18:00","55.91"
"20.01.2020 18:00 - 20.01.2020 19:00","57.05"
"20.01.2020 19:00 - 20.01.2020 20:00","54.02"
"20.01.2020 20:00 - 20.01.2020 21:00","48.68"
"20.01.2020 21:00 - 20.01.2020 22:00","44.48"
"20.01.2020 22:00 - 20.01.2020 23:00","40.42"
"20.01.2020 23:00 - 21.01.2020 00:00","32.00"
"21.01.2020 00:00 - 21.01.2020 01:00","30.77"
"21.01.2020 01:00 - 21.01.2020 02:00","31.00"
"21.01.2020 02:00 - 21.01.2020 03:00","28.57"
"21.01.2020 03:00 - 21.01.2020 04:00","30.26"
"21.01.2020 04:00 - 21.01.2020 05:00","31.00"
"21.01.2020 05:00 - 21.01.2020 06:00","29.56"
"21.01.2020 06:00 - 21.01.2020 07:00","33.44"
"21.01.2020 07:00 - 21.01.2020 08:00","48.24"
"21.01.2020 08:00 - 21.01.2020 09:00","63.39"
"21.01.2020 09:00 - 21.01.2020 10:00","65.41"
"21.01.2020 10:00 - 21.01.2020 11:00","60.80"
"21.01.2020 11:00 - 21.01.2020 12:00","55.11"
"21.01.2020 12:00 - 21.01.2020 13:00","47.76"
"21.01.2020 13:00 - 21.01.2020 14:00","45.44"
"21.01.2020 14:00 - 21.01.2020 15:00","47.98"
"21.01.2020 15:00 - 21.01.2020 16:00","47.71"
"21.01.2020 16:00 - 21.01.2020 17:00","49.98"
"21.01.2020 17:00 - 21.01.2020 18:00","60.58"
"21.01.2020 18:00 - 21.01.2020 19:00","67.15"
"21.01.2020 19:00 - 21.01.2020 20:00","57.19"
"21.01.2020 20:00 - 21.01.2020 21:00","49.67"
"21.01.2020 21:00 - 21.01.2020 22:00","40.43"
"21.01.2020 22:00 - 21.01.2020 23:00","35.00"
"21.01.2020 23:00 - 22.01.2020 00:00","30.00"
"22.01.2020 00:00 - 22.01.2020 01:00","29.99"
"22.01.2020 01:00 - 22.01.2020 02:00","29.99"
"22.01.2020 02:00 - 22.01.2020 03:00","28.99"
"22.01.2020 03:00 - 22.01.2020 04:00","30.30"
"22.01.2020 04:00 - 22.01.2020 05:00","31.67"
"22.01.2020 05:00 - 22.01.2020 06:00","31.83"
"22.01.2020 06:00 - 22.01.2020 07:00","38.43"
"22.01.2020 07:00 - 22.01.2020 08:00","49.26"
"22.01.2020 08:00 - 22.01.2020 09:00","60.65"
"22.01.2020 09:00 - 22.01.2020 10:00","64.25"
"22.01.2020 10:00 - 22.01.2020 11:00","65.01"
"22.01.2020 11:00 - 22.01.2020 12:00","60.78"
"22.01.2020 12:00 - 22.01.2020 13:00","58.00"
"22.01.2020 13:00 - 22.01.2020 14:00","58.42"
"22.01.2020 14:00 - 22.01.2020 15:00","50.07"
"22.01.2020 15:00 - 22.01.2020 16:00","52.40"
"22.01.2020 16:00 - 22.01.2020 17:00","55.63"
"22.01.2020 17:00 - 22.01.2020 18:00","62.07"
"22.01.2020 18:00 - 22.01.2020 19:00","65.09"
"22.01.2020 19:00 - 22.01.2020 20:00","59.58"
"22.01.2020 20:00 - 22.01.2020 21:00","52.52"
"22.01.2020 21:00 - 22.01.2020 22:00","47.01"
"22.01.2020 22:00 - 22.01.2020 23:00","43.99"
"22.01.2020 23:00 - 23.01.2020 00:00","39.04"
"23.01.2020 00:00 - 23.01.2020 01:00","37.91"
"23.01.2020 01:00 - 23.01.2020 02:00","35.00"
"23.01.2020 02:00 - 23.01.2020 03:00","30.10"
"23.01.2020 03:00 - 23.01.2020 04:00","34.34"
"23.01.2020 04:00 - 23.01.2020 05:00","34.44"
"23.01.2020 05:00 - 23.01.2020 06:00","29.99"
"23.01.2020 06:00 - 23.01.2020 07:00","47.00"
"23.01.2020 07:00 - 23.01.2020 08:00","58.74"
"23.01.2020 08:00 - 23.01.2020 09:00","66.62"
"23.01.2020 09:00 - 23.01.2020 10:00","64.86"
"23.01.2020 10:00 - 23.01.2020 11:00","61.68"
"23.01.2020 11:00 - 23.01.2020 12:00","57.42"
"23.01.2020 12:00 - 23.01.2020 13:00","55.36"
"23.01.2020 13:00 - 23.01.2020 14:00","53.68"
"23.01.2020 14:00 - 23.01.2020 15:00","51.20"
"23.01.2020 15:00 - 23.01.2020 16:00","53.54"
"23.01.2020 16:00 - 23.01.2020 17:00","54.75"
"23.01.2020 17:00 - 23.01.2020 18:00","62.35"
"23.01.2020 18:00 - 23.01.2020 19:00","68.64"
"23.01.2020 19:00 - 23.01.2020 20:00","60.40"
"23.01.2020 20:00 - 23.01.2020 21:00","55.53"
"23.01.2020 21:00 - 23.01.2020 22:00","47.16"
"23.01.2020 22:00 - 23.01.2020 23:00","43.90"
"23.01.2020 23:00 - 24.01.2020 00:00","40.37"
"24.01.2020 00:00 - 24.01.2020 01:00","35.19"
"24.01.2020 01:00 - 24.01.2020 02:00","35.72"
"24.01.2020 02:00 - 24.01.2020 03:00","35.18"
"24.01.2020 03:00 - 24.01.2020 04:00","34.12"
"24.01.2020 04:00 - 24.01.2020 05:00","34.47"
"24.01.2020 05:00 - 24.01.2020 06:00","30.00"
"24.01.2020 06:00 - 24.01.2020 07:00","42.45"
"24.01.2020 07:00 - 24.01.2020 08:00","58.29"
"24.01.2020 08:00 - 24.01.2020 09:00","66.74"
"24.01.2020 09:00 - 24.01.2020 10:00","65.00"
"24.01.2020 10:00 - 24.01.2020 11:00","61.12"
"24.01.2020 11:00 - 24.01.2020 12:00","58.84"
"24.01.2020 12:00 - 24.01.2020 13:00","56.61"
"24.01.2020 13:00 - 24.01.2020 14:00","53.29"
"24.01.2020 14:00 - 24.01.2020 15:00","52.00"
"24.01.2020 15:00 - 24.01.2020 16:00","53.06"
"24.01.2020 16:00 - 24.01.2020 17:00","54.01"
"24.01.2020 17:00 - 24.01.2020 18:00","60.79"
"24.01.2020 18:00 - 24.01.2020 19:00","65.10"
"24.01.2020 19:00 - 24.01.2020 20:00","59.55"
"24.01.2020 20:00 - 24.01.2020 21:00","45.14"
"24.01.2020 21:00 - 24.01.2020 22:00","43.27"
"24.01.2020 22:00 - 24.01.2020 23:00","42.51"
"24.01.2020 23:00 - 25.01.2020 00:00","33.50"
"25.01.2020 00:00 - 25.01.2020 01:00","27.10"
"25.01.2020 01:00 - 25.01.2020 02:00","28.11"
"25.01.2020 02:00 - 25.01.2020 03:00","27.30"
"25.01.2020 03:00 - 25.01.2020 04:00","26.50"
"25.01.2020 04:00 - 25.01.2020 05:00","27.10"
"25.01.2020 05:00 - 25.01.2020 06:00","27.10"
"25.01.2020 06:00 - 25.01.2020 07:00","29.00"
"25.01.2020 07:00 - 25.01.2020 08:00","35.00"
"25.01.2020 08:00 - 25.01.2020 09:00","39.90"
"25.01.2020 09:00 - 25.01.2020 10:00","43.34"
"25.01.2020 10:00 - 25.01.2020 11:00","45.77"
"25.01.2020 11:00 - 25.01.2020 12:00","44.70"
"25.01.2020 12:00 - 25.01.2020 13:00","43.36"
"25.01.2020 13:00 - 25.01.2020 14:00","39.38"
"25.01.2020 14:00 - 25.01.2020 15:00","37.18"
"25.01.2020 15:00 - 25.01.2020 16:00","40.51"
"25.01.2020 16:00 - 25.01.2020 17:00","42.44"
"25.01.2020 17:00 - 25.01.2020 18:00","46.25"
"25.01.2020 18:00 - 25.01.2020 19:00","49.99"
"25.01.2020 19:00 - 25.01.2020 20:00","45.84"
"25.01.2020 20:00 - 25.01.2020 21:00","38.50"
"25.01.2020 21:00 - 25.01.2020 22:00","29.50"
"25.01.2020 22:00 - 25.01.2020 23:00","27.10"
"25.01.2020 23:00 - 26.01.2020 00:00","27.50"
"26.01.2020 00:00 - 26.01.2020 01:00","34.19"
"26.01.2020 01:00 - 26.01.2020 02:00","33.30"
"26.01.2020 02:00 - 26.01.2020 03:00","32.40"
"26.01.2020 03:00 - 26.01.2020 04:00","29.84"
"26.01.2020 04:00 - 26.01.2020 05:00","29.33"
"26.01.2020 05:00 - 26.01.2020 06:00","28.10"
"26.01.2020 06:00 - 26.01.2020 07:00","28.11"
"26.01.2020 07:00 - 26.01.2020 08:00","29.49"
"26.01.2020 08:00 - 26.01.2020 09:00","31.17"
"26.01.2020 09:00 - 26.01.2020 10:00","34.09"
"26.01.2020 10:00 - 26.01.2020 11:00","38.37"
"26.01.2020 11:00 - 26.01.2020 12:00","41.05"
"26.01.2020 12:00 - 26.01.2020 13:00","41.86"
"26.01.2020 13:00 - 26.01.2020 14:00","38.23"
"26.01.2020 14:00 - 26.01.2020 15:00","36.03"
"26.01.2020 15:00 - 26.01.2020 16:00","34.56"
"26.01.2020 16:00 - 26.01.2020 17:00","34.79"
"26.01.2020 17:00 - 26.01.2020 18:00","39.99"
"26.01.2020 18:00 - 26.01.2020 19:00","42.00"
"26.01.2020 19:00 - 26.01.2020 20:00","29.78"
"26.01.2020 20:00 - 26.01.2020 21:00","29.98"
"26.01.2020 21:00 - 26.01.2020 22:00","27.40"
"26.01.2020 22:00 - 26.01.2020 23:00","26.91"
"26.01.2020 23:00 - 27.01.2020 00:00","26.09"
"27.01.2020 00:00 - 27.01.2020 01:00","25.30"
"27.01.2020 01:00 - 27.01.2020 02:00","26.60"
"27.01.2020 02:00 - 27.01.2020 03:00","25.21"
"27.01.2020 03:00 - 27.01.2020 04:00","23.39"
"27.01.2020 04:00 - 27.01.2020 05:00","21.16"
"27.01.2020 05:00 - 27.01.2020 06:00","24.60"
"27.01.2020 06:00 - 27.01.2020 07:00","21.40"
"27.01.2020 07:00 - 27.01.2020 08:00","28.40"
"27.01.2020 08:00 - 27.01.2020 09:00","40.65"
"27.01.2020 09:00 - 27.01.2020 10:00","38.90"
"27.01.2020 10:00 - 27.01.2020 11:00","41.20"
"27.01.2020 11:00 - 27.01.2020 12:00","37.41"
"27.01.2020 12:00 - 27.01.2020 13:00","29.00"
"27.01.2020 13:00 - 27.01.2020 14:00","34.60"
"27.01.2020 14:00 - 27.01.2020 15:00","42.22"
"27.01.2020 15:00 - 27.01.2020 16:00","44.32"
"27.01.2020 16:00 - 27.01.2020 17:00","42.84"
"27.01.2020 17:00 - 27.01.2020 18:00","47.08"
"27.01.2020 18:00 - 27.01.2020 19:00","51.21"
"27.01.2020 19:00 - 27.01.2020 20:00","47.12"
"27.01.2020 20:00 - 27.01.2020 21:00","39.90"
"27.01.2020 21:00 - 27.01.2020 22:00","30.30"
"27.01.2020 22:00 - 27.01.2020 23:00","30.00"
"27.01.2020 23:00 - 28.01.2020 00:00","28.40"
"28.01.2020 00:00 - 28.01.2020 01:00","27.25"
"28.01.2020 01:00 - 28.01.2020 02:00","26.84"
"28.01.2020 02:00 - 28.01.2020 03:00","25.64"
"28.01.2020 03:00 - 28.01.2020 04:00","24.99"
"28.01.2020 04:00 - 28.01.2020 05:00","25.10"
"28.01.2020 05:00 - 28.01.2020 06:00","26.13"
"28.01.2020 06:00 - 28.01.2020 07:00","26.50"
"28.01.2020 07:00 - 28.01.2020 08:00","41.64"
"28.01.2020 08:00 - 28.01.2020 09:00","44.94"
"28.01.2020 09:00 - 28.01.2020 10:00","44.33"
"28.01.2020 10:00 - 28.01.2020 11:00","42.47"
"28.01.2020 11:00 - 28.01.2020 12:00","37.40"
"28.01.2020 12:00 - 28.01.2020 13:00","33.98"
"28.01.2020 13:00 - 28.01.2020 14:00","30.00"
"28.01.2020 14:00 - 28.01.2020 15:00","28.00"
"28.01.2020 15:00 - 28.01.2020 16:00","28.20"
"28.01.2020 16:00 - 28.01.2020 17:00","30.00"
"28.01.2020 17:00 - 28.01.2020 18:00","39.83"
"28.01.2020 18:00 - 28.01.2020 19:00","39.98"
"28.01.2020 19:00 - 28.01.2020 20:00","30.79"
"28.01.2020 20:00 - 28.01.2020 21:00","26.59"
"28.01.2020 21:00 - 28.01.2020 22:00","28.20"
"28.01.2020 22:00 - 28.01.2020 23:00","28.00"
"28.01.2020 23:00 - 29.01.2020 00:00","25.30"
"29.01.2020 00:00 - 29.01.2020 01:00","25.70"
"29.01.2020 01:00 - 29.01.2020 02:00","26.93"
"29.01.2020 02:00 - 29.01.2020 03:00","20.36"
"29.01.2020 03:00 - 29.01.2020 04:00","20.83"
"29.01.2020 04:00 - 29.01.2020 05:00","21.40"
"29.01.2020 05:00 - 29.01.2020 06:00","25.80"
"29.01.2020 06:00 - 29.01.2020 07:00","29.03"
"29.01.2020 07:00 - 29.01.2020 08:00","41.12"
"29.01.2020 08:00 - 29.01.2020 09:00","44.41"
"29.01.2020 09:00 - 29.01.2020 10:00","41.85"
"29.01.2020 10:00 - 29.01.2020 11:00","40.82"
"29.01.2020 11:00 - 29.01.2020 12:00","35.57"
"29.01.2020 12:00 - 29.01.2020 13:00","29.90"
"29.01.2020 13:00 - 29.01.2020 14:00","32.40"
"29.01.2020 14:00 - 29.01.2020 15:00","34.24"
"29.01.2020 15:00 - 29.01.2020 16:00","37.92"
"29.01.2020 16:00 - 29.01.2020 17:00","39.02"
"29.01.2020 17:00 - 29.01.2020 18:00","42.89"
"29.01.2020 18:00 - 29.01.2020 19:00","45.01"
"29.01.2020 19:00 - 29.01.2020 20:00","45.10"
"29.01.2020 20:00 - 29.01.2020 21:00","40.39"
"29.01.2020 21:00 - 29.01.2020 22:00","33.02"
"29.01.2020 22:00 - 29.01.2020 23:00","29.79"
"29.01.2020 23:00 - 30.01.2020 00:00","27.59"
"30.01.2020 00:00 - 30.01.2020 01:00","29.00"
"30.01.2020 01:00 - 30.01.2020 02:00","27.46"
"30.01.2020 02:00 - 30.01.2020 03:00","25.54"
"30.01.2020 03:00 - 30.01.2020 04:00","24.90"
"30.01.2020 04:00 - 30.01.2020 05:00","24.99"
"30.01.2020 05:00 - 30.01.2020 06:00","26.61"
"30.01.2020 06:00 - 30.01.2020 07:00","31.83"
"30.01.2020 07:00 - 30.01.2020 08:00","45.90"
"30.01.2020 08:00 - 30.01.2020 09:00","46.20"
"30.01.2020 09:00 - 30.01.2020 10:00","49.04"
"30.01.2020 10:00 - 30.01.2020 11:00","50.09"
"30.01.2020 11:00 - 30.01.2020 12:00","48.31"
"30.01.2020 12:00 - 30.01.2020 13:00","46.05"
"30.01.2020 13:00 - 30.01.2020 14:00","40.00"
"30.01.2020 14:00 - 30.01.2020 15:00","37.53"
"30.01.2020 15:00 - 30.01.2020 16:00","35.51"
"30.01.2020 16:00 - 30.01.2020 17:00","37.53"
"30.01.2020 17:00 - 30.01.2020 18:00","43.71"
"30.01.2020 18:00 - 30.01.2020 19:00","43.01"
"30.01.2020 19:00 - 30.01.2020 20:00","41.10"
"30.01.2020 20:00 - 30.01.2020 21:00","31.13"
"30.01.2020 21:00 - 30.01.2020 22:00","29.04"
"30.01.2020 22:00 - 30.01.2020 23:00","28.97"
"30.01.2020 23:00 - 31.01.2020 00:00","29.16"
"31.01.2020 00:00 - 31.01.2020 01:00","24.03"
"31.01.2020 01:00 - 31.01.2020 02:00","18.38"
"31.01.2020 02:00 - 31.01.2020 03:00","19.75"
"31.01.2020 03:00 - 31.01.2020 04:00","17.29"
"31.01.2020 04:00 - 31.01.2020 05:00","16.21"
"31.01.2020 05:00 - 31.01.2020 06:00","20.39"
"31.01.2020 06:00 - 31.01.2020 07:00","25.40"
"31.01.2020 07:00 - 31.01.2020 08:00","37.67"
"31.01.2020 08:00 - 31.01.2020 09:00","40.11"
"31.01.2020 09:00 - 31.01.2020 10:00","43.15"
"31.01.2020 10:00 - 31.01.2020 11:00","40.00"
"31.01.2020 11:00 - 31.01.2020 12:00","37.95"
"31.01.2020 12:00 - 31.01.2020 13:00","39.00"
"31.01.2020 13:00 - 31.01.2020 14:00","32.50"
"31.01.2020 14:00 - 31.01.2020 15:00","29.00"
"31.01.2020 15:00 - 31.01.2020 16:00","30.07"
"31.01.2020 16:00 - 31.01.2020 17:00","28.10"
"31.01.2020 17:00 - 31.01.2020 18:00","33.78"
"31.01.2020 18:00 - 31.01.2020 19:00","37.05"
"31.01.2020 19:00 - 31.01.2020 20:00","32.58"
"31.01.2020 20:00 - 31.01.2020 21:00","29.36"
"31.01.2020 21:00 - 31.01.2020 22:00","29.00"
"31.01.2020 22:00 - 31.01.2020 23:00","29.00"
"31.01.2020 23:00 - 01.02.2020 00:00","25.40"
"01.02.2020 00:00 - 01.02.2020 01:00","19.00"
"01.02.2020 01:00 - 01.02.2020 02:00","23.50"
"01.02.2020 02:00 - 01.02.2020 03:00","21.00"
"01.02.2020 03:00 - 01.02.2020 04:00","15.51"
"01.02.2020 04:00 - 01.02.2020 05:00","15.25"
"01.02.2020 05:00 - 01.02.2020 06:00","19.90"
"01.02.2020 06:00 - 01.02.2020 07:00","22.60"
"01.02.2020 07:00 - 01.02.2020 08:00","25.76"
"01.02.2020 08:00 - 01.02.2020 09:00","29.90"
"01.02.2020 09:00 - 01.02.2020 10:00","32.74"
"01.02.2020 10:00 - 01.02.2020 11:00","41.35"
"01.02.2020 11:00 - 01.02.2020 12:00","38.88"
"01.02.2020 12:00 - 01.02.2020 13:00","36.92"
"01.02.2020 13:00 - 01.02.2020 14:00","34.60"
"01.02.2020 14:00 - 01.02.2020 15:00","29.00"
"01.02.2020 15:00 - 01.02.2020 16:00","29.90"
"01.02.2020 16:00 - 01.02.2020 17:00","25.68"
"01.02.2020 17:00 - 01.02.2020 18:00","40.38"
"01.02.2020 18:00 - 01.02.2020 19:00","40.71"
"01.02.2020 19:00 - 01.02.2020 20:00","35.36"
"01.02.2020 20:00 - 01.02.2020 21:00","27.99"
"01.02.2020 21:00 - 01.02.2020 22:00","30.00"
"01.02.2020 22:00 - 01.02.2020 23:00","37.69"
"01.02.2020 23:00 - 02.02.2020 00:00","24.70"
"02.02.2020 00:00 - 02.02.2020 01:00","19.90"
"02.02.2020 01:00 - 02.02.2020 02:00","14.91"
"02.02.2020 02:00 - 02.02.2020 03:00","15.88"
"02.02.2020 03:00 - 02.02.2020 04:00","16.55"
"02.02.2020 04:00 - 02.02.2020 05:00","33.56"
"02.02.2020 05:00 - 02.02.2020 06:00","35.34"
"02.02.2020 06:00 - 02.02.2020 07:00","36.53"
"02.02.2020 07:00 - 02.02.2020 08:00","36.88"
"02.02.2020 08:00 - 02.02.2020 09:00","36.00"
"02.02.2020 09:00 - 02.02.2020 10:00","38.13"
"02.02.2020 10:00 - 02.02.2020 11:00","47.25"
"02.02.2020 11:00 - 02.02.2020 12:00","29.43"
"02.02.2020 12:00 - 02.02.2020 13:00","34.55"
"02.02.2020 13:00 - 02.02.2020 14:00","32.80"
"02.02.2020 14:00 - 02.02.2020 15:00","32.50"
"02.02.2020 15:00 - 02.02.2020 16:00","32.39"
"02.02.2020 16:00 - 02.02.2020 17:00","28.08"
"02.02.2020 17:00 - 02.02.2020 18:00","38.41"
"02.02.2020 18:00 - 02.02.2020 19:00","40.05"
"02.02.2020 19:00 - 02.02.2020 20:00","36.93"
"02.02.2020 20:00 - 02.02.2020 21:00","27.05"
"02.02.2020 21:00 - 02.02.2020 22:00","21.99"
"02.02.2020 22:00 - 02.02.2020 23:00","23.87"
"02.02.2020 23:00 - 03.02.2020 00:00","17.38"
"03.02.2020 00:00 - 03.02.2020 01:00","15.92"
"03.02.2020 01:00 - 03.02.2020 02:00","15.55"
"03.02.2020 02:00 - 03.02.2020 03:00","14.38"
"03.02.2020 03:00 - 03.02.2020 04:00","9.29"
"03.02.2020 04:00 - 03.02.2020 05:00","10.94"
"03.02.2020 05:00 - 03.02.2020 06:00","11.18"
"03.02.2020 06:00 - 03.02.2020 07:00","26.78"
"03.02.2020 07:00 - 03.02.2020 08:00","36.49"
"03.02.2020 08:00 - 03.02.2020 09:00","39.97"
"03.02.2020 09:00 - 03.02.2020 10:00","39.26"
"03.02.2020 10:00 - 03.02.2020 11:00","35.52"
"03.02.2020 11:00 - 03.02.2020 12:00","32.97"
"03.02.2020 12:00 - 03.02.2020 13:00","29.08"
"03.02.2020 13:00 - 03.02.2020 14:00","28.38"
"03.02.2020 14:00 - 03.02.2020 15:00","28.73"
"03.02.2020 15:00 - 03.02.2020 16:00","28.29"
"03.02.2020 16:00 - 03.02.2020 17:00","32.47"
"03.02.2020 17:00 - 03.02.2020 18:00","37.62"
"03.02.2020 18:00 - 03.02.2020 19:00","37.99"
"03.02.2020 19:00 - 03.02.2020 20:00","36.57"
"03.02.2020 20:00 - 03.02.2020 21:00","31.00"
"03.02.2020 21:00 - 03.02.2020 22:00","27.16"
"03.02.2020 22:00 - 03.02.2020 23:00","27.13"
"03.02.2020 23:00 - 04.02.2020 00:00","24.76"
"04.02.2020 00:00 - 04.02.2020 01:00","20.79"
"04.02.2020 01:00 - 04.02.2020 02:00","17.41"
"04.02.2020 02:00 - 04.02.2020 03:00","16.24"
"04.02.2020 03:00 - 04.02.2020 04:00","12.56"
"04.02.2020 04:00 - 04.02.2020 05:00","12.03"
"04.02.2020 05:00 - 04.02.2020 06:00","15.88"
"04.02.2020 06:00 - 04.02.2020 07:00","24.88"
"04.02.2020 07:00 - 04.02.2020 08:00","29.70"
"04.02.2020 08:00 - 04.02.2020 09:00","35.01"
"04.02.2020 09:00 - 04.02.2020 10:00","34.90"
"04.02.2020 10:00 - 04.02.2020 11:00","29.90"
"04.02.2020 11:00 - 04.02.2020 12:00","29.03"
"04.02.2020 12:00 - 04.02.2020 13:00","27.07"
"04.02.2020 13:00 - 04.02.2020 14:00","26.43"
"04.02.2020 14:00 - 04.02.2020 15:00","29.90"
"04.02.2020 15:00 - 04.02.2020 16:00","29.05"
"04.02.2020 16:00 - 04.02.2020 17:00","31.42"
"04.02.2020 17:00 - 04.02.2020 18:00","39.92"
"04.02.2020 18:00 - 04.02.2020 19:00","41.30"
"04.02.2020 19:00 - 04.02.2020 20:00","42.07"
"04.02.2020 20:00 - 04.02.2020 21:00","39.75"
"04.02.2020 21:00 - 04.02.2020 22:00","30.13"
"04.02.2020 22:00 - 04.02.2020 23:00","30.36"
"04.02.2020 23:00 - 05.02.2020 00:00","31.88"
"05.02.2020 00:00 - 05.02.2020 01:00","25.44"
"05.02.2020 01:00 - 05.02.2020 02:00","25.00"
"05.02.2020 02:00 - 05.02.2020 03:00","24.43"
"05.02.2020 03:00 - 05.02.2020 04:00","23.63"
"05.02.2020 04:00 - 05.02.2020 05:00","24.83"
"05.02.2020 05:00 - 05.02.2020 06:00","26.62"
"05.02.2020 06:00 - 05.02.2020 07:00","37.54"
"05.02.2020 07:00 - 05.02.2020 08:00","44.91"
"05.02.2020 08:00 - 05.02.2020 09:00","49.16"
"05.02.2020 09:00 - 05.02.2020 10:00","44.78"
"05.02.2020 10:00 - 05.02.2020 11:00","41.37"
"05.02.2020 11:00 - 05.02.2020 12:00","40.00"
"05.02.2020 12:00 - 05.02.2020 13:00","37.07"
"05.02.2020 13:00 - 05.02.2020 14:00","35.16"
"05.02.2020 14:00 - 05.02.2020 15:00","35.17"
"05.02.2020 15:00 - 05.02.2020 16:00","37.13"
"05.02.2020 16:00 - 05.02.2020 17:00","40.25"
"05.02.2020 17:00 - 05.02.2020 18:00","45.22"
"05.02.2020 18:00 - 05.02.2020 19:00","45.83"
"05.02.2020 19:00 - 05.02.2020 20:00","45.66"
"05.02.2020 20:00 - 05.02.2020 21:00","40.60"
"05.02.2020 21:00 - 05.02.2020 22:00","33.00"
"05.02.2020 22:00 - 05.02.2020 23:00","30.00"
"05.02.2020 23:00 - 06.02.2020 00:00","24.90"
"06.02.2020 00:00 - 06.02.2020 01:00","24.20"
"06.02.2020 01:00 - 06.02.2020 02:00","23.83"
"06.02.2020 02:00 - 06.02.2020 03:00","23.82"
"06.02.2020 03:00 - 06.02.2020 04:00","24.42"
"06.02.2020 04:00 - 06.02.2020 05:00","25.25"
"06.02.2020 05:00 - 06.02.2020 06:00","27.92"
"06.02.2020 06:00 - 06.02.2020 07:00","32.90"
"06.02.2020 07:00 - 06.02.2020 08:00","43.15"
"06.02.2020 08:00 - 06.02.2020 09:00","44.88"
"06.02.2020 09:00 - 06.02.2020 10:00","47.80"
"06.02.2020 10:00 - 06.02.2020 11:00","42.62"
"06.02.2020 11:00 - 06.02.2020 12:00","40.81"
"06.02.2020 12:00 - 06.02.2020 13:00","39.25"
"06.02.2020 13:00 - 06.02.2020 14:00","38.01"
"06.02.2020 14:00 - 06.02.2020 15:00","37.94"
"06.02.2020 15:00 - 06.02.2020 16:00","38.06"
"06.02.2020 16:00 - 06.02.2020 17:00","39.09"
"06.02.2020 17:00 - 06.02.2020 18:00","45.67"
"06.02.2020 18:00 - 06.02.2020 19:00","46.83"
"06.02.2020 19:00 - 06.02.2020 20:00","47.21"
"06.02.2020 20:00 - 06.02.2020 21:00","43.63"
"06.02.2020 21:00 - 06.02.2020 22:00","37.98"
"06.02.2020 22:00 - 06.02.2020 23:00","37.66"
"06.02.2020 23:00 - 07.02.2020 00:00","33.58"
